,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
11748,46,5,0,0,122,1.0,0.12,0.06,16,0.06,0.06,1.0,0
11749,22,9,224,8889,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11750,46,5,0,0,298,1.0,0.08,0.04,25,0.16,0.06,0.99,0
11751,22,5,0,0,8,1.0,0.62,0.5,66,0.26,0.02,1.0,0
11752,51,9,3414,332,1,0.0,1.0,0.0,108,0.69,0.25,0.0,4
11753,22,9,207,885,7,0.0,1.0,0.0,255,1.0,0.0,0.01,4
11754,22,9,198,3623,16,0.0,1.0,0.0,230,1.0,0.0,0.0,4
11755,22,9,212,253,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11756,29,1,0,0,114,0.0,0.05,0.08,6,0.03,0.07,0.0,0
11757,59,5,0,0,227,1.0,0.06,0.06,7,0.03,0.06,1.0,0
11758,11,9,45,134,73,0.0,1.0,0.0,247,0.97,0.01,0.0,4
11759,57,9,1009,166520,1,0.0,1.0,0.0,52,0.2,0.02,0.63,4
11760,51,9,1645,332,1,0.0,1.0,0.0,78,0.29,0.33,0.0,4
11761,22,9,234,8139,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11762,2,5,0,0,225,1.0,0.05,0.05,12,0.05,0.05,1.0,0
11763,46,9,105,146,1,0.0,1.0,0.0,227,0.89,0.01,0.0,4
11764,57,5,0,0,290,1.0,0.06,0.06,18,0.07,0.07,1.0,0
11765,22,9,212,313,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11766,17,5,0,0,18,1.0,0.28,0.22,65,0.25,0.02,1.0,0
11767,11,9,34,88,1,0.0,1.0,0.0,218,0.85,0.01,0.0,4
11768,22,9,198,2424,11,0.0,1.0,0.0,255,1.0,0.0,0.01,4
11769,46,9,105,145,1,0.0,1.0,0.0,65,1.0,0.0,0.0,4
11770,3,5,0,0,202,1.0,0.06,0.05,12,0.05,0.06,1.0,0
11771,59,2,0,0,258,0.0,0.07,0.07,17,0.07,0.07,0.0,0
11772,19,9,14052,0,1,0.0,1.0,0.0,50,0.2,0.02,0.34,4
11773,22,9,177,10157,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11774,22,9,230,452,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11775,22,9,232,3120,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11776,11,9,43,73,71,0.0,0.99,0.03,254,1.0,0.01,0.0,4
11777,22,9,206,364,23,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11778,5,5,0,0,117,1.0,0.05,0.06,6,0.02,0.05,1.0,0
11779,46,5,0,0,214,1.0,0.04,0.07,8,0.03,0.09,1.0,0
11780,11,9,46,46,67,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11781,22,9,299,2239,5,0.0,1.0,0.0,254,1.0,0.01,0.0,4
11782,22,9,295,2966,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11783,22,9,203,39751,1,0.0,1.0,0.0,255,1.0,0.0,0.02,4
11784,22,9,295,526,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11785,22,1,0,0,1,0.0,1.0,0.0,2,0.02,1.0,0.0,1
11786,46,9,28,0,151,0.66,0.34,0.05,51,0.2,0.8,0.09,0
11787,22,9,280,944,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11788,41,1,0,0,511,0.09,0.0,1.0,1,0.0,1.0,0.0,1
11789,19,9,8737,0,11,0.0,1.0,0.0,76,0.38,0.07,0.0,4
11790,22,9,170,378,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11791,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
11792,22,9,245,764,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11793,46,9,207,0,2,0.0,1.0,0.0,70,0.9,0.03,0.0,1
11794,19,5,0,0,7,1.0,0.14,0.43,61,0.24,0.02,0.99,0
11795,46,9,1,0,18,0.0,0.06,0.22,1,0.0,0.49,0.03,1
11796,11,9,43,43,108,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11797,46,5,0,0,131,1.0,0.15,0.07,30,0.12,0.05,1.0,0
11798,17,9,8,140,1,0.0,1.0,0.0,3,0.15,0.1,0.0,4
11799,22,9,217,1324,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11800,22,9,278,2251,2,0.0,1.0,0.0,45,1.0,0.0,0.0,4
11801,22,9,194,598,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11802,28,5,0,0,112,1.0,0.08,0.06,9,0.04,0.05,1.0,0
11803,22,9,332,29468,1,0.0,1.0,0.0,201,1.0,0.0,0.0,4
11804,19,9,71,0,1,0.0,1.0,0.0,82,0.02,0.07,0.0,4
11805,46,5,0,0,219,1.0,0.08,0.06,18,0.07,0.08,1.0,0
11806,46,5,0,0,78,1.0,0.1,0.08,8,0.04,0.07,1.0,0
11807,22,9,309,758,1,0.0,1.0,0.0,255,1.0,0.0,0.02,4
11808,11,9,45,73,155,0.0,1.0,0.0,227,0.89,0.01,0.0,4
11809,11,9,45,115,106,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11810,38,5,0,0,116,1.0,0.07,0.06,8,0.03,0.07,1.0,0
11811,46,5,0,0,212,1.0,0.05,0.05,10,0.07,0.07,0.91,0
11812,57,9,419,26382,1,0.0,1.0,0.0,19,0.15,0.03,0.0,4
11813,46,5,0,0,240,1.0,0.1,0.05,24,0.13,0.07,0.92,0
11814,22,9,225,3876,4,0.0,1.0,0.0,255,1.0,0.0,0.01,4
11815,22,9,254,1133,22,0.0,1.0,0.0,246,1.0,0.0,0.0,4
11816,46,5,0,0,246,1.0,0.07,0.06,3,0.01,0.06,1.0,0
11817,31,5,0,0,128,1.0,0.03,0.07,4,0.02,0.06,1.0,0
11818,11,9,44,76,317,0.0,1.0,0.0,254,1.0,0.01,0.0,4
11819,14,9,1032,0,511,0.0,1.0,0.0,82,0.32,0.2,0.0,0
11820,22,9,215,6657,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11821,22,9,254,5172,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11822,55,1,0,0,201,0.0,0.0,0.06,1,0.0,0.08,0.0,0
11823,59,5,0,0,270,1.0,0.08,0.05,21,0.08,0.05,1.0,0
11824,22,9,202,2095,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11825,22,9,344,1958,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11826,46,1,0,0,1,0.0,1.0,0.0,2,0.07,1.0,0.0,1
11827,22,9,299,11783,22,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11828,36,1,0,0,265,0.0,0.03,0.07,8,0.03,0.08,0.0,0
11829,22,9,307,397,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11830,22,9,205,27264,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11831,46,5,0,0,221,1.0,0.03,0.07,6,0.02,0.09,1.0,0
11832,3,5,0,0,245,1.0,0.01,0.05,2,0.01,0.05,1.0,0
11833,0,4,2201,10826,1,0.0,1.0,0.0,4,0.33,0.17,0.0,4
11834,41,1,0,0,511,0.14,0.0,1.0,1,0.0,1.0,0.13,1
11835,22,9,232,755,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11836,13,9,8,0,1,0.0,1.0,0.0,77,1.0,0.0,0.0,1
11837,22,9,350,128,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11838,11,9,44,136,228,0.0,1.0,0.0,114,0.75,0.02,0.0,4
11839,46,5,0,0,143,1.0,0.02,0.07,3,0.01,0.06,1.0,0
11840,0,4,926,6499,1,0.0,1.0,0.0,17,0.31,0.04,0.02,4
11841,22,9,321,14962,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11842,57,9,105,1479,1,0.0,1.0,0.0,1,0.33,0.67,0.0,4
11843,25,2,0,0,317,0.0,0.0,0.52,1,0.0,0.52,0.0,1
11844,57,5,0,0,38,1.0,0.24,0.11,50,0.2,0.05,1.0,0
11845,22,9,344,1114,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11846,11,9,42,133,79,0.0,1.0,0.0,195,0.76,0.02,0.0,4
11847,13,9,30,0,1,0.0,1.0,0.0,90,0.98,0.03,0.0,4
11848,19,9,203,0,2,0.0,1.0,0.0,43,0.31,0.15,0.0,4
11849,22,9,243,389,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11850,57,5,0,0,32,1.0,0.22,0.12,64,0.25,0.02,1.0,0
11851,61,9,181,0,5,0.0,0.8,0.4,38,0.15,0.01,0.0,4
11852,22,9,54540,8314,3,0.0,1.0,0.0,34,1.0,0.0,0.0,0
11853,22,9,227,3552,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11854,46,9,1,0,1,0.0,1.0,0.0,1,0.0,0.73,0.03,1
11855,22,9,336,791,1,0.0,1.0,0.0,101,1.0,0.0,0.0,4
11856,46,5,0,0,134,1.0,0.14,0.05,16,0.06,0.06,1.0,0
11857,22,2,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11858,41,1,0,0,511,0.16,0.0,1.0,1,0.0,1.0,0.19,1
11859,46,1,0,0,98,0.0,0.02,0.07,2,0.01,0.07,0.0,0
11860,11,9,44,72,140,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11861,11,9,44,138,291,0.0,1.0,0.0,253,0.99,0.01,0.0,4
11862,64,1,0,0,176,0.0,0.06,0.07,11,0.04,0.09,0.0,0
11863,22,9,246,4686,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11864,14,9,1032,0,384,0.0,1.0,0.0,255,1.0,0.0,0.0,0
11865,46,5,0,0,119,1.0,0.07,0.07,8,0.04,0.07,1.0,0
11866,63,1,0,0,225,0.0,0.04,0.07,10,0.04,0.08,0.0,0
11867,38,5,0,0,138,1.0,0.17,0.05,23,0.09,0.04,1.0,0
11868,51,9,1784,361,1,0.0,1.0,0.0,135,0.52,0.09,0.0,4
11869,22,9,283,728,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11870,22,9,192,885,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11871,51,9,1046,333,1,0.0,1.0,0.0,122,0.69,0.03,0.0,4
11872,14,9,1032,0,511,0.0,1.0,0.0,91,0.36,0.03,0.06,0
11873,65,1,0,0,268,0.0,0.02,0.06,6,0.02,0.07,0.0,0
11874,46,5,0,0,130,1.0,0.09,0.05,2,0.01,0.07,1.0,0
11875,22,9,256,392,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11876,22,9,212,529,21,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11877,51,9,826,329,1,0.0,1.0,0.0,122,0.76,0.03,0.0,4
11878,46,5,0,0,229,1.0,0.01,0.07,6,0.02,0.07,1.0,0
11879,22,9,205,1651,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11880,11,9,43,107,3,0.0,1.0,0.0,221,0.91,0.01,0.0,4
11881,51,5,0,0,68,1.0,0.28,0.07,19,0.07,0.06,1.0,0
11882,46,5,0,0,124,1.0,0.04,0.07,7,0.03,0.07,1.0,0
11883,11,9,46,136,50,0.0,1.0,0.0,198,0.78,0.02,0.0,4
11884,22,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11885,11,9,45,187,123,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11886,22,9,214,4954,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11887,22,9,301,6162,10,0.1,1.0,0.0,255,1.0,0.0,0.0,4
11888,22,9,309,1958,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11889,51,9,1168,329,1,0.0,1.0,0.0,49,0.66,0.11,0.0,4
11890,62,5,0,0,131,1.0,0.05,0.06,12,0.05,0.06,1.0,0
11891,41,9,1,0,24,0.0,0.04,0.38,1,0.0,0.18,0.0,1
11892,46,5,0,0,216,1.0,0.06,0.06,20,0.08,0.05,1.0,0
11893,22,9,233,1690,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11894,12,2,0,0,228,0.0,0.08,0.07,18,0.07,0.09,0.0,0
11895,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.51,0.0,1
11896,51,9,3235,281,1,0.0,1.0,0.0,118,0.46,0.03,0.0,4
11897,22,9,237,396,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11898,22,9,189,3284,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11899,14,9,1032,0,511,0.0,1.0,0.0,208,0.82,0.01,0.0,0
11900,22,9,287,269,16,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11901,19,9,334,0,1,0.0,1.0,0.0,31,1.0,0.0,0.0,2
11902,11,9,46,72,172,0.0,1.0,0.0,204,0.8,0.01,0.0,4
11903,46,5,0,0,272,1.0,0.03,0.07,4,0.02,0.09,1.0,0
11904,22,9,222,771,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11905,23,5,0,0,134,1.0,0.01,0.06,1,0.0,0.06,1.0,0
11906,59,5,0,0,227,1.0,0.02,0.07,16,0.06,0.07,1.0,0
11907,13,9,8,0,1,0.0,1.0,0.0,94,1.0,0.0,0.0,1
11908,46,1,0,0,263,0.0,0.02,0.06,4,0.02,0.06,0.0,0
11909,59,5,0,0,284,1.0,0.01,0.06,15,0.06,0.07,1.0,0
11910,19,9,194,0,2,0.0,1.0,0.0,102,0.4,0.02,0.0,4
11911,46,5,0,0,127,1.0,0.13,0.07,14,0.05,0.09,1.0,0
11912,23,5,0,0,145,1.0,0.11,0.06,16,0.06,0.06,1.0,0
11913,20,5,0,0,228,1.0,0.1,0.05,22,0.09,0.05,1.0,0
11914,46,9,28,0,107,0.93,0.07,0.07,7,0.03,0.98,0.09,0
11915,46,5,0,0,228,1.0,0.07,0.06,13,0.05,0.08,1.0,0
11916,11,9,46,46,152,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11917,22,9,338,2590,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11918,61,9,182,0,2,0.0,0.5,1.0,18,0.07,0.01,0.0,4
11919,55,5,0,0,281,1.0,0.04,0.06,18,0.07,0.09,1.0,0
11920,46,5,0,0,203,1.0,0.06,0.06,13,0.05,0.06,1.0,0
11921,22,9,209,2894,53,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11922,46,5,0,0,106,1.0,0.03,0.08,3,0.43,0.43,1.0,0
11923,46,5,0,0,176,1.0,0.02,0.07,12,0.05,0.06,1.0,0
11924,22,9,310,971,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11925,46,1,0,0,114,0.0,0.04,0.07,4,0.02,0.07,0.0,0
11926,62,5,0,0,146,1.0,0.14,0.05,20,0.08,0.07,1.0,0
11927,13,9,8,0,1,0.0,1.0,0.0,182,1.0,0.0,0.0,1
11928,19,1,0,0,223,0.0,0.06,0.07,13,0.05,0.08,0.0,0
11929,63,5,0,0,135,1.0,0.04,0.08,5,0.02,0.07,1.0,0
11930,22,9,213,1286,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11931,22,9,232,2012,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11932,14,9,1032,0,511,0.0,1.0,0.0,59,0.23,0.04,0.19,0
11933,11,9,44,119,65,0.0,0.98,0.03,233,0.91,0.01,0.0,4
11934,19,9,12983,0,2,0.0,1.0,0.0,55,1.0,0.0,0.0,4
11935,22,9,216,24716,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11936,46,5,0,0,181,1.0,0.08,0.06,15,0.06,0.05,1.0,0
11937,14,9,1032,0,364,0.0,1.0,0.0,255,1.0,0.0,0.0,0
11938,11,9,42,42,7,0.0,1.0,0.0,227,0.89,0.01,0.0,4
11939,22,9,318,3231,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11940,53,5,0,0,214,1.0,0.06,0.06,13,0.05,0.08,1.0,0
11941,46,5,0,0,99,1.0,0.11,0.06,13,0.05,0.06,1.0,0
11942,17,5,0,0,27,1.0,0.22,0.15,62,0.24,0.02,1.0,0
11943,19,9,3468,0,17,0.0,1.0,0.0,55,0.33,0.02,0.0,4
11944,22,9,285,710,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11945,11,9,134,44,273,0.0,1.0,0.01,129,0.8,0.01,0.0,4
11946,22,9,197,3434,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11947,22,9,219,1407,22,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11948,20,5,0,0,167,1.0,0.08,0.07,14,0.05,0.06,1.0,0
11949,11,9,46,140,79,0.0,1.0,0.0,254,1.0,0.01,0.0,4
11950,22,9,376,245,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11951,22,9,197,4966,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11952,11,9,43,78,65,0.0,1.0,0.0,254,1.0,0.01,0.0,4
11953,51,9,49,285,1,0.0,1.0,0.0,134,0.67,0.04,0.0,4
11954,57,9,2664,16749,1,0.0,1.0,0.0,20,0.08,0.07,0.62,4
11955,46,1,0,0,137,0.01,0.01,1.0,1,0.0,0.56,0.0,1
11956,22,9,161,257,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11957,22,9,219,470,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11958,22,9,192,762,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11959,22,9,297,1442,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11960,22,9,279,1857,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11961,22,1,0,0,1,0.0,1.0,0.0,114,0.89,0.03,0.0,4
11962,46,5,0,0,133,1.0,0.08,0.06,29,0.11,0.07,1.0,0
11963,11,9,46,135,178,0.0,0.99,0.01,242,0.95,0.02,0.0,4
11964,22,9,227,281,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11965,22,9,362,3975,9,0.0,1.0,0.0,255,1.0,0.0,0.02,4
11966,23,5,0,0,115,1.0,0.15,0.05,6,0.02,0.06,1.0,0
11967,37,5,0,0,301,1.0,0.07,0.05,20,0.08,0.06,1.0,0
11968,46,5,0,0,203,1.0,0.01,0.07,2,0.01,0.06,1.0,0
11969,46,5,0,0,130,1.0,0.12,0.06,26,0.1,0.06,1.0,0
11970,63,1,0,0,206,0.0,0.0,0.07,1,0.0,0.07,0.0,0
11971,46,1,0,0,51,0.0,0.02,1.0,1,0.01,0.37,0.0,1
11972,13,9,20,0,1,0.0,1.0,0.0,1,0.0,0.31,0.0,1
11973,22,9,313,940,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11974,22,9,255,6023,4,0.0,1.0,0.0,255,1.0,0.0,0.02,4
11975,10,1,0,0,249,0.0,0.02,0.07,4,0.02,0.08,0.0,0
11976,22,9,213,947,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11977,22,9,297,894,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11978,46,1,0,0,121,0.0,0.12,0.07,15,0.06,0.06,0.0,0
11979,46,5,0,0,129,1.0,0.09,0.05,30,0.12,0.05,1.0,0
11980,22,9,231,4542,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11981,11,9,44,76,262,0.0,1.0,0.01,254,1.0,0.01,0.0,4
11982,25,5,0,0,216,1.0,0.03,0.06,7,0.03,0.06,1.0,0
11983,65,5,0,0,283,1.0,0.08,0.05,24,0.09,0.05,1.0,0
11984,46,1,0,0,256,0.0,0.02,0.07,4,0.02,0.08,0.0,0
11985,19,9,1830,0,2,0.0,1.0,0.0,75,0.54,0.05,0.0,4
11986,51,9,1433,337,1,0.0,1.0,0.0,138,0.56,0.04,0.0,4
11987,22,9,54540,8314,2,0.0,1.0,0.0,92,1.0,0.0,0.0,0
11988,51,9,1936,398,1,0.0,1.0,0.0,146,0.49,0.02,0.0,4
11989,11,9,45,81,132,0.0,0.99,0.02,254,1.0,0.01,0.0,4
11990,11,9,46,87,132,0.0,1.0,0.0,225,0.88,0.01,0.0,4
11991,19,9,10272,0,2,0.0,1.0,0.0,8,0.03,0.51,0.0,4
11992,18,5,0,0,248,1.0,0.04,0.06,4,0.02,0.07,1.0,0
11993,22,9,215,16372,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11994,46,1,0,0,1,0.0,1.0,0.0,1,0.01,1.0,0.0,1
11995,22,9,208,757,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
11996,46,5,0,0,106,1.0,0.02,0.06,2,0.01,0.06,1.0,0
11997,19,9,1363,0,17,0.0,1.0,0.0,71,0.34,0.03,0.0,4
11998,22,7,174,0,1,1.0,1.0,0.0,255,1.0,0.0,0.01,4
11999,46,5,0,0,234,1.0,0.02,0.05,5,0.05,0.11,0.85,0
12000,10,1,0,0,267,0.0,0.05,0.07,13,0.05,0.08,0.0,0
12001,22,9,144,37654,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12002,22,9,287,2253,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12003,9,5,0,0,289,1.0,0.07,0.06,17,0.07,0.05,1.0,0
12004,18,9,234,769,1,0.0,1.0,0.0,32,0.18,0.07,0.02,4
12005,22,9,295,655,36,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12006,27,5,0,0,137,1.0,0.01,0.06,2,0.01,0.06,1.0,0
12007,22,9,301,1565,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12008,46,1,0,0,1,0.0,1.0,0.0,2,0.02,1.0,0.0,1
12009,22,9,330,1537,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12010,22,9,316,2278,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12011,11,9,45,129,69,0.0,1.0,0.0,254,1.0,0.01,0.0,4
12012,22,9,320,379,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12013,3,1,0,0,279,0.0,0.04,0.06,10,0.04,0.07,0.0,0
12014,41,9,147,0,4,0.0,0.25,0.75,3,0.01,0.58,0.0,4
12015,46,9,1,0,25,0.0,0.08,0.28,2,0.01,0.25,0.0,1
12016,22,9,226,9703,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12017,22,6,209,10110,2,0.5,1.0,0.0,255,1.0,0.0,0.5,4
12018,22,9,290,760,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12019,35,5,0,0,196,1.0,0.04,0.07,7,0.03,0.07,1.0,0
12020,12,5,0,0,140,1.0,0.11,0.05,3,0.01,0.05,1.0,0
12021,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.5,0.0,1
12022,57,2,0,0,1,0.0,1.0,0.0,16,0.08,0.03,0.0,4
12023,46,5,0,0,226,1.0,0.08,0.06,18,0.07,0.07,1.0,0
12024,22,9,212,4791,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12025,61,9,182,0,2,0.0,0.5,1.0,19,0.07,0.01,0.0,4
12026,19,5,0,0,27,0.96,0.19,0.19,26,0.1,0.05,1.0,0
12027,46,5,0,0,253,1.0,0.02,0.07,5,0.02,0.08,1.0,0
12028,17,9,13,229,1,0.0,1.0,0.0,14,0.08,0.08,0.0,4
12029,61,9,70,0,18,0.0,0.11,0.17,21,0.08,0.01,0.0,4
12030,41,1,0,0,511,0.21,0.0,1.0,1,0.0,1.0,0.25,1
12031,22,9,192,11572,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12032,56,5,0,0,283,1.0,0.07,0.06,1,0.0,0.07,1.0,0
12033,19,9,7077,0,4,0.0,1.0,0.0,88,0.29,0.05,0.01,4
12034,23,1,0,0,113,0.0,0.1,0.07,11,0.04,0.07,0.0,0
12035,22,9,303,660,4,0.25,1.0,0.0,255,1.0,0.0,0.0,4
12036,46,5,0,0,13,1.0,0.54,0.23,7,0.03,0.07,1.0,0
12037,51,9,741,331,1,0.0,1.0,0.0,148,0.78,0.06,0.01,4
12038,37,5,0,0,276,1.0,0.01,0.06,3,0.01,0.06,1.0,0
12039,46,5,0,0,227,1.0,0.08,0.06,18,0.07,0.07,1.0,0
12040,22,9,340,22965,1,0.0,1.0,0.0,183,1.0,0.0,0.0,4
12041,18,9,1481,4152,1,0.0,1.0,0.0,10,0.37,0.19,0.0,4
12042,62,2,0,0,115,0.0,0.1,0.07,11,0.04,0.06,0.0,0
12043,17,5,0,0,47,1.0,0.3,0.09,54,0.21,0.03,1.0,0
12044,14,9,1480,0,2,0.0,1.0,0.0,151,1.0,0.0,0.0,0
12045,22,9,255,6912,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12046,11,9,44,73,74,0.0,1.0,0.0,254,1.0,0.01,0.0,4
12047,22,1,0,0,1,0.0,1.0,0.0,213,1.0,0.0,0.0,4
12048,35,5,0,0,272,1.0,0.02,0.06,6,0.02,0.08,1.0,0
12049,62,2,0,0,107,0.0,0.06,0.07,6,0.02,0.06,0.0,0
12050,22,9,308,294,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12051,22,9,195,1227,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12052,17,5,0,0,22,1.0,0.09,0.09,7,0.03,0.06,0.97,0
12053,22,9,216,594,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12054,46,5,0,0,195,1.0,0.01,0.06,1,0.0,0.07,1.0,0
12055,46,5,0,0,237,1.0,0.01,0.06,10,0.04,0.06,1.0,0
12056,15,1,0,0,141,0.0,0.1,0.06,14,0.05,0.06,0.0,0
12057,22,9,234,1075,6,0.0,1.0,0.0,245,0.96,0.01,0.0,4
12058,46,1,0,0,98,0.0,0.17,0.07,17,0.07,0.06,0.0,0
12059,11,9,45,76,199,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12060,11,9,46,73,168,0.0,1.0,0.0,254,1.0,0.01,0.0,4
12061,46,4,1,0,2,0.0,1.0,0.0,2,0.01,0.68,0.0,1
12062,41,4,1,0,2,0.0,1.0,0.0,2,0.01,0.74,0.0,1
12063,13,9,8,0,1,0.0,1.0,0.0,173,1.0,0.0,0.0,1
12064,46,5,0,0,139,1.0,0.12,0.05,16,0.06,0.06,1.0,0
12065,14,9,64,0,1,0.0,1.0,0.0,2,0.02,0.04,0.01,4
12066,57,5,0,0,67,1.0,0.24,0.06,67,0.26,0.02,1.0,0
12067,46,4,0,0,1,0.0,1.0,0.0,1,0.01,0.62,0.05,1
12068,22,1,0,0,1,0.0,1.0,0.0,211,1.0,0.0,0.0,4
12069,5,5,0,0,99,1.0,0.02,0.06,8,0.03,0.05,1.0,0
12070,13,9,8,0,1,0.0,1.0,0.0,87,1.0,0.0,0.0,1
12071,46,1,0,0,309,0.07,0.0,1.0,1,0.0,1.0,0.08,1
12072,54,5,0,0,259,1.0,0.06,0.07,5,0.02,0.08,1.0,0
12073,22,9,139,31614,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12074,46,1,0,0,144,0.0,0.1,0.06,14,0.2,0.09,0.0,0
12075,22,9,208,3997,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12076,46,5,0,0,275,1.0,0.05,0.06,6,0.02,0.08,1.0,0
12077,65,5,0,0,269,1.0,0.0,0.06,3,0.01,0.06,1.0,0
12078,22,9,54540,8314,4,0.0,1.0,0.0,255,1.0,0.0,0.01,0
12079,44,9,52,1554,1,0.0,1.0,0.0,6,0.03,0.05,0.0,4
12080,46,5,0,0,237,1.0,0.04,0.06,12,0.05,0.08,1.0,0
12081,46,5,0,0,237,1.0,0.08,0.05,20,0.08,0.07,1.0,0
12082,22,9,198,1943,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
12083,11,9,91,0,2,0.0,1.0,0.0,45,0.63,0.03,0.0,4
