L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
47100,80,6,7,583,2239,5,6,27,10,1
47331,53,17,5,108,108,2,2,0,2,1
49866,443,6,91.178,192,191,4,4,25,9723,0
58282,80,6,7,458,2163,5,5,27,228,1
47808,80,6,7,545,2239,5,6,27,3,1
57842,80,6,7,518,696,5,4,27,143,1
56928,80,6,7,531,696,5,4,27,161,1
50058,80,6,7,513,2286,5,6,27,971,1
34570,80,6,7,475,696,5,4,27,121,1
46980,80,6,7,533,2239,5,6,27,21,1
47114,80,6,7,597,2239,6,6,27,12,1
39196,53,17,5,72,127,1,1,0,7,0
40561,1900,17,153.12,306,0,2,0,0,312,0
34774,80,6,7,496,696,5,4,27,137,1
41674,80,6,7,541,12815,6,12,27,1628,1
50066,7678,6,7,387,1945,5,6,27,62,0
49884,80,6,7,750,2239,5,6,27,178,1
34464,80,6,7,458,2163,5,5,27,130,1
58612,80,6,7,472,696,5,4,27,157,1
57760,80,6,7,458,2163,5,5,27,219,1
62674,3702,17,153,8864,0,8,0,0,1136,0
47867,53,17,5,236,349,2,2,0,27,0
42724,80,6,7,551,12815,5,12,27,1294,1
57714,80,6,7,504,696,5,4,27,151,1
57424,80,6,7,458,2163,5,5,27,170,1
49990,9197,6,7,511,17184,7,15,27,22,0
56874,80,6,7,458,2163,5,5,27,155,1
45872,80,6,7,364,0,7,0,17,32274,1
47604,80,6,7,813,2239,5,6,27,4,1
49130,15600,17,0,63,0,1,0,0,0,0
58304,80,6,7,526,2764,6,5,27,1610,1
57534,80,6,7,766,696,5,4,27,179,1
56668,80,6,7,458,2163,5,5,27,192,1
44078,53,17,5,69,1200,1,1,0,168,0
5353,5353,17,8,6466,0,22,0,0,109872,0
48908,80,6,7,501,3812,5,7,27,98,1
50279,9197,6,7,1064,30362,9,26,27,65,0
58268,80,6,7,499,696,6,4,27,172,1
50382,9197,6,7,344,2062,5,7,27,50,0
58540,53,17,5,130,146,2,2,0,8,1
57588,80,6,7,458,2163,5,5,27,243,1
49972,9197,6,7,344,855,5,5,27,16,0
46932,80,6,7,884,2239,5,6,27,13,1
49088,80,6,7,487,3812,5,7,27,98,1
47790,80,6,7,594,2497,6,6,27,1628,1
47952,80,6,7,526,2816,6,6,27,1671,1
47764,80,6,7,556,2239,5,6,27,4,1
57722,80,6,7,496,696,5,4,27,167,1
58788,80,6,7,517,696,5,4,27,169,1
48890,80,6,7,526,2816,6,6,27,1684,1
60933,15600,17,0,63,0,1,0,0,0,0
58850,80,6,7,458,2163,5,5,27,201,1
44641,49982,17,12,353,0,1,0,0,0,0
42778,80,6,7,571,12815,6,12,27,1263,1
47742,80,6,7,573,2239,5,6,27,13,1
53136,443,6,91.178,1477,4496,13,11,27,31185,0
56734,61850,17,12,362,0,1,0,0,0,0
9705,53,17,5,66,1197,1,1,0,13,0
58534,80,6,7,490,696,5,4,27,234,1
58546,80,6,7,458,2163,5,5,27,226,1
48770,80,6,7,52,0,1,0,17,0,1
58764,80,6,7,475,696,5,4,27,154,1
57794,80,6,7,458,2163,5,5,27,240,1
49428,80,6,7,480,3760,5,6,27,82,1
48846,80,6,7,503,3760,6,6,27,28,1
57920,80,6,7,458,2163,5,5,27,301,1
34296,80,6,7,458,2163,5,5,27,130,1
57480,80,6,7,458,2163,5,5,27,204,1
41636,80,6,7.178,593,12815,6,12,27,1402,1
0,0,2,82,64,0,2,0,0,0,0
35308,80,6,7.178,906,12815,6,12,27,1555,1
38524,53,17,5,100,100,2,2,0,5,1
36088,80,6,7,112,60,2,1,18,319,1
56398,80,6,7,459,696,5,4,27,150,1
47704,80,6,7,548,2239,5,6,27,13,1
35092,80,6,7,100,52,2,1,18,6,1
54281,53,17,5,70,234,1,1,0,3,1
48876,80,6,7,478,3812,5,7,27,1204,1
49528,80,6,7,611,3812,6,7,27,56,1
42888,15600,17,0,63,0,1,0,0,0,0
34540,80,6,7,458,2163,5,5,27,159,1
58066,80,6,7,526,2816,6,6,27,1377,1
57550,80,6,7,833,696,5,4,27,292,1
41568,80,6,7.178,552,12815,5,12,27,1480,1
47838,80,6,7,607,2239,6,6,27,11,1
52534,80,6,7,451,3812,5,7,27,40,1
47612,80,6,7,817,2239,5,6,27,3,1
36040,80,6,7.178,561,12815,5,12,27,1281,1
57846,80,6,7,525,696,5,4,27,130,1
51983,15600,17,0,63,0,1,0,0,0,0
27356,53,17,5,70,141,1,1,0,210,0
52150,9197,6,7,344,855,5,5,27,13,0
49978,80,6,7,713,2187,3,5,26,185,1
60108,53,17,5,130,146,2,2,0,2,1
51695,7678,6,7,387,1945,5,6,27,49,0
47434,80,6,7,526,2816,6,6,27,1650,1
58030,80,6,7,510,696,5,4,27,227,1
50353,41952,6,7,646,4310,9,8,27,52,0
58580,80,6,7,112,60,2,1,18,333,1
41148,80,6,7,4200,23718,22,24,31,3229,0
49066,80,6,7,782,3812,5,7,27,100,1
41804,80,6,7,565,12815,5,12,27,1269,1
48010,80,6,7,212,2174,5,4,29,330,1
123,123,17,9.169,76,76,1,1,0,301,0
47852,80,6,7,511,2239,5,6,27,3,1
13668,53,17,5.239,71,1202,1,1,0,13,0
57642,80,6,7,559,696,5,4,27,159,1
56802,80,6,7,458,2163,5,5,27,184,1
34463,15600,17,0,63,0,1,0,0,0,0
48018,80,6,7,555,2410,6,6,27,976,1
34954,80,6,7.178,695,12611,6,12,27,1689,1
46112,80,6,7,501,2479,5,6,27,1785,1
63248,53,17,5,59,142,1,1,0,201,0
51751,7678,6,7,406,1945,5,6,27,12,0
7621,53,17,5.126,72,259,1,1,0,103,0
56406,80,6,7,459,696,5,4,27,160,1
57744,80,6,7,458,2163,5,5,27,183,1
47098,80,6,7,576,2239,5,6,27,14,1
37108,53,17,5.203,66,782,1,1,0,218,0
49698,53,17,5,108,108,2,2,0,5,1
58108,80,6,7,112,60,2,1,18,325,1
48858,80,6,7,451,3812,5,7,27,32,1
50478,9197,6,7,344,2022,5,6,27,12,0
51336,9197,6,7,344,608,5,5,27,21,0
49844,80,6,7,555,2525,5,6,27,356,1
34794,80,6,7,531,696,5,4,27,131,1
48798,80,6,7,396,112,3,2,26,676,1
58254,80,6,7,458,2163,5,5,27,195,1
48892,80,6,7,480,3760,5,6,27,138,1
34456,80,6,7,458,2163,5,5,27,156,1
47646,80,6,7,566,2239,6,6,27,27,1
58613,1900,17,153.12,459,0,3,0,0,614,0
58710,80,6,7,458,2163,5,5,27,235,1
51383,41952,6,7,518,4350,7,9,27,13,0
56802,80,6,7,458,2163,5,5,27,184,1
56876,80,6,7,518,696,5,4,27,114,1
41478,80,6,7.178,866,12815,6,12,27,1616,1
58274,80,6,7,458,2163,5,5,27,244,1
2193,53,17,5,71,1199,1,1,0,12,0
50167,9197,6,7,344,608,5,5,27,11,0
48976,80,6,7,552,3812,5,7,27,112,1
50342,9197,6,7,344,2022,5,6,27,9,0
57548,80,6,7,458,2203,5,6,27,355,1
54730,1900,17,153.12,459,0,3,0,0,608,0
47884,80,6,7,112,60,2,1,18,322,1
49034,80,6,7,689,3760,5,6,27,129,1
48968,80,6,7,883,3812,5,7,27,61,1
44449,53,17,5,98,114,1,1,0,12,0
56360,80,6,7,479,2052,5,5,27,1715,1
48421,15600,17,0,63,0,1,0,0,0,0
58268,80,6,7,499,696,6,4,27,172,1
5353,5353,17,8,445,0,5,0,0,80075,0
49978,80,6,7,560,2286,6,6,27,974,1
50088,9197,6,7,459,16158,6,14,27,48,0
35798,80,6,7.178,565,12867,6,13,27,1342,1
39074,1900,17,153.12,459,0,3,0,0,614,0
34588,80,6,7,458,2163,5,5,27,148,1
34685,15600,17,0,63,0,1,0,0,0,0
80,45122,6,7,104,104,2,2,17,8089,0
47794,80,6,7,585,2502,6,6,27,1655,1
49423,53,17,5,100,100,2,2,0,4,1
47794,80,6,7,635,2239,6,6,27,4,1
46872,80,6,7,511,2239,5,6,27,14,1
47596,80,6,7,842,2239,5,6,27,6,1
42328,80,6,7,596,12815,6,12,27,1444,1
49790,80,6,7,540,2239,5,6,27,60,1
45702,80,6,7,477,2286,5,6,27,1672,1
35355,53,17,5,130,146,2,2,0,2,1
34784,80,6,7,458,2163,5,5,27,156,1
50469,9197,6,7,344,3913,5,7,27,13,0
42042,80,6,7,643,12815,6,12,27,1550,1
56510,80,6,7,732,696,5,4,27,225,1
50020,41952,6,7,594,4310,8,8,27,27,0
56383,53,17,5,140,492,2,2,0,5,1
45043,53,17,5.178,78,376,1,1,0,11,0
47146,80,6,7,569,2239,5,6,27,7,1
57668,80,6,7,458,2163,5,5,27,208,1
35098,80,6,7.178,570,12815,6,12,27,1612,1
34586,80,6,7,570,696,5,4,27,112,1
34592,80,6,7,458,2163,5,5,27,146,1
42110,80,6,7,571,12815,6,12,27,1552,1
57634,80,6,7,556,696,5,4,27,155,1
38670,80,6,7.178,513,12815,5,12,27,1659,1
50470,9197,6,7,344,608,5,5,27,13,0
38700,80,6,7.178,592,12815,6,12,27,1686,1
51749,1900,17,153.12,306,0,2,0,0,307,0
48231,53,17,5,130,146,2,2,0,3,1
56770,80,6,7,458,2163,5,5,27,228,1
36929,53,17,5,67,115,1,1,0,3,0
54018,5355,17,154,122,0,2,0,0,0,0
49078,80,6,7,805,3760,5,6,27,74,1
48508,80,6,7,104,52,2,1,17,323,1
38506,80,6,7.178,814,12815,6,12,27,1663,1
41687,53,17,5,130,146,2,2,0,3,1
50275,9197,6,7,344,3913,5,7,27,14,0
56692,80,6,7,458,2163,5,5,27,291,1
57644,80,6,7,458,2163,5,5,27,217,1
51805,58773,17,12,353,0,1,0,0,0,0
50052,80,6,7,409,112,3,2,26,623,1
47118,80,6,7,559,2239,5,6,27,16,1
58106,80,6,7,112,60,2,1,18,331,1
47946,80,6,7,526,2816,6,6,27,2648,1
38290,62253,17,12,350,0,1,0,0,0,0
48860,80,6,7,755,3705,6,7,27,1449,1
58682,80,6,7,458,2163,5,5,27,192,1
35189,1900,17,153.12,306,0,2,0,0,717,0
41550,80,6,7,655,12815,6,12,27,1592,1
49936,80,6,7,784,2187,4,5,27,161,1
57724,80,6,7,458,2163,5,5,27,236,1
56076,53,17,5,71,790,1,1,0,11,0
50893,9197,6,7,344,2022,5,6,27,9,0
47788,80,6,7,562,2239,5,6,27,3,1
58806,80,6,7,458,2163,5,5,27,305,1
47842,80,6,7,621,2239,6,6,27,4,1
49628,80,6,7,552,2816,6,6,27,963,1
41634,80,6,7.178,586,12815,6,12,27,1420,1
41740,80,6,7.178,599,12815,6,12,27,1346,1
49206,80,6,7,525,3812,5,7,27,123,1
48852,80,6,7,479,3812,5,7,27,1162,1
44948,15600,17,0,63,0,1,0,0,0,0
48932,80,6,7,774,3812,5,7,27,64,1
80,47998,6,7,52,52,1,1,17,7,0
58854,80,6,7,458,2163,5,5,27,245,1
41644,80,6,7.178,538,12815,6,12,27,1398,1
34838,80,6,7,521,696,5,4,27,113,1
56627,53,17,5.176,63,203,1,1,0,209,0
35284,80,6,7.178,848,12815,6,12,27,1551,1
56792,80,6,7,459,696,5,4,27,164,1
57706,80,6,7,466,696,5,4,27,134,1
50138,9197,6,7,499,16158,7,14,27,24,0
57842,80,6,7,518,696,5,4,27,143,1
35212,80,6,7.178,783,12815,5,12,27,1603,1
49404,80,6,7,584,3812,6,7,27,66,1
46176,53,17,5,100,100,2,2,0,4,1
57800,80,6,7,456,696,5,4,27,167,1
33282,15600,17,0,63,0,1,0,0,0,0
41640,80,6,7.178,555,12867,5,13,27,1446,1
57394,80,6,7,450,696,5,4,27,158,1
54467,53,17,5.212,102,138,1,1,0,191,0
47866,80,6,7,526,2816,6,6,27,1639,1
49194,80,6,7,495,3812,5,7,27,88,1
47106,80,6,7,514,2239,5,6,27,12,1
53861,53,17,5,144,443,2,2,0,1065,0
36028,80,6,7,550,2471,6,6,27,1640,1
34704,80,6,7,458,2163,5,5,27,143,1
50022,80,6,7,965,2239,6,6,27,125,1
41428,80,6,7.178,532,12815,6,12,27,1649,1
47804,80,6,7,531,2239,5,6,27,13,1
58730,80,6,7,497,696,5,4,27,149,1
56966,80,6,7,458,2163,5,5,27,169,1
34992,80,6,7.178,506,12867,5,13,27,2078,1
49224,80,6,7,472,3812,5,7,27,95,1
56432,80,6,7,458,2163,5,5,27,232,1
35186,15600,17,0,63,0,1,0,0,0,0
49056,80,6,7,510,3760,5,6,27,52,1
56926,80,6,7,458,2163,5,5,27,240,1
25339,53,17,5.178,85,256,1,1,0,224,0
58386,80,6,7,458,2163,5,5,27,220,1
57922,80,6,7,496,696,5,4,27,230,1
56438,80,6,7,480,696,5,4,27,230,1
55740,1900,17,153.12,5668,0,36,0,0,15064,0
36008,53,17,5,61,262,1,1,0,368,0
57996,80,6,7,535,696,5,4,27,196,1
58476,80,6,7,471,696,5,4,27,192,1
51382,7678,6,7,406,1945,5,6,27,31,0
38978,15600,17,0,63,0,1,0,0,0,0
55670,53,17,5,100,100,2,2,0,2,1
38602,80,6,7.178,652,12815,6,12,27,1608,1
49060,80,6,7,504,3760,5,6,27,62,1
41898,80,6,7,932,12815,6,12,27,1602,1
34406,80,6,7,764,696,5,4,27,121,1
56408,80,6,7,458,2163,5,5,27,235,1
58498,80,6,7,498,2163,6,5,27,222,1
36959,1900,17,153.12,459,0,3,0,0,612,0
57454,80,6,7,572,696,5,4,27,172,1
41642,80,6,7,542,12815,6,12,27,1477,1
36054,80,6,7.178,489,12815,5,12,27,1293,1
47178,80,6,7,216,112,4,2,19,14,1
42602,80,6,7,585,12815,6,12,27,1339,1
47010,80,6,7,548,2239,5,6,27,14,1
48766,80,6,7,554,2473,6,6,27,1657,1
48888,80,6,7,526,2816,6,6,27,2865,1
49060,80,6,7,504,3760,5,6,27,62,1
49394,80,6,7,517,3760,5,6,27,84,1
47948,80,6,7,526,2816,6,6,27,1661,1
35416,80,6,7.178,498,12815,5,12,27,1497,1
48006,80,6,7,391,112,3,2,26,631,1
47880,80,6,7,582,2502,6,6,27,1636,1
49082,80,6,7,541,3812,5,7,27,82,1
58028,80,6,7,500,2473,5,6,27,1738,1
1293,53,17,5,98,114,1,1,0,13,0
35014,80,6,7.178,558,12815,6,12,27,2064,1
57672,80,6,7,481,696,5,4,27,158,1
38353,53,17,5,98,802,1,1,0,12,0
35464,80,6,7.178,644,12815,6,12,27,1458,1
57986,80,6,7,521,696,5,4,27,265,1
42210,80,6,7,580,12763,6,11,27,1148,1
35122,80,6,7,100,52,2,1,18,0,1
49274,80,6,7,525,3812,5,7,27,71,1
58866,80,6,7,458,2163,5,5,27,207,1
57404,80,6,7,458,2163,5,5,27,297,1
58296,80,6,7,482,696,5,4,27,132,1
47816,80,6,7,566,2239,5,6,27,10,1
38738,80,6,7.178,609,12867,7,13,27,1643,1
60986,53,17,5.176,62,202,1,1,0,223,0
38162,59443,17,12,350,0,1,0,0,0,0
36138,80,6,7.178,541,12815,6,12,27,1410,1
16530,53,17,5.126,72,530,1,1,0,185,0
45040,53,17,5,108,108,2,2,0,2,1
58596,80,6,7,578,696,5,4,27,134,1
49058,80,6,7,799,3760,5,6,27,88,1
47784,80,6,7,548,2239,5,6,27,13,1
42298,80,6,7,561,12815,6,12,27,1484,1
58534,80,6,7,490,696,5,4,27,234,1
56692,80,6,7,458,2163,5,5,27,291,1
57420,80,6,7,458,2163,5,5,27,202,1
35083,15600,17,0,63,0,1,0,0,0,0
49949,7678,6,7,406,1945,5,6,27,17,0
41510,80,6,7.178,740,12815,6,12,27,1592,1
34794,80,6,7,531,696,5,4,27,131,1
34670,53,17,5,75,240,1,1,0,13,0
49996,80,6,7,216,216,4,4,19,153,1
57712,53,17,5,136,168,2,2,0,4,1
35012,80,6,7.178,558,12815,6,12,27,2088,1
59929,52654,17,12,629,0,2,0,0,1,0
41732,80,6,7,655,12815,6,12,27,1595,1
49074,80,6,7,549,3760,5,6,27,64,1
34790,80,6,7,524,696,5,4,27,123,1
41164,80,6,7,2453,12768,16,16,31,3593,0
47122,80,6,7,566,2239,5,6,27,4,1
45377,53,17,5,100,100,2,2,0,2,1
47024,80,6,7,659,2239,6,6,27,7,1
38696,80,6,7.178,578,12815,6,12,27,1665,1
34368,80,6,7,458,2163,5,5,27,141,1
46886,80,6,7,752,2239,5,6,27,11,1
49522,80,6,7,538,3812,5,7,27,32,1
51335,9197,6,7,344,3913,5,7,27,15,0
48824,80,6,7,602,2286,6,6,27,976,1
50374,7678,6,7,387,1945,5,6,27,16,0
34638,80,6,7,507,696,5,4,27,129,1
0,0,2,82,128,0,4,0,0,53,0
47792,80,6,7,576,2239,5,6,27,10,1
49304,80,6,7,656,3812,6,7,27,49,1
35774,80,6,7.178,541,12815,6,12,27,1342,1
58566,80,6,7,458,2163,5,5,27,278,1
41610,80,6,7,489,12815,5,12,27,1522,1
58304,80,6,7,480,696,5,4,27,188,1
58286,80,6,7,458,2163,5,5,27,195,1
33796,64851,17,12,344,0,1,0,0,0,0
42066,80,6,7,643,12815,6,12,27,1550,1
47095,53,17,5.178,78,364,1,1,0,127,0
46936,80,6,7,706,2239,5,6,27,4,1
55908,53,17,5,236,349,2,2,0,47,0
41716,80,6,7,510,12815,5,12,27,1625,1
49018,80,6,7,492,3760,5,6,27,105,1
57736,443,6,91.176,1329,5772,10,10,26,820,0
56141,53,17,5,62,250,1,1,0,293,0
42142,80,6,7,572,12815,6,12,27,1536,1
47095,53,17,5,100,100,2,2,0,2,1
48952,80,6,7,793,3812,5,7,27,65,1
41684,80,6,7.178,533,12815,5,12,27,1397,1
47112,80,6,7,642,2187,7,5,27,15,1
57382,80,6,7,476,696,5,4,27,191,1
80,46020,6,7,52,52,1,1,17,1,0
50040,7678,6,7,387,1945,5,6,27,57,0
52167,49152,6,7,403,1203,5,5,27,8,0
47860,80,6,7,526,2816,6,6,27,1678,1
41464,80,6,7.178,788,12815,6,12,27,1637,1
35982,80,6,7,477,2286,5,6,27,1655,1
56728,80,6,7,458,2163,5,5,27,235,1
58316,80,6,7,458,2163,5,5,27,271,1
41554,80,6,7.178,571,12815,6,12,27,1415,1
53192,15600,17,0,63,0,1,0,0,0,0
57590,80,6,7,459,696,5,4,27,174,1
47176,80,6,7,584,2239,5,6,27,11,1
49610,80,6,7,391,112,3,2,26,653,1
58522,80,6,7,483,696,5,4,27,121,1
50022,80,6,7,965,2239,6,6,27,125,1
47162,80,6,7,535,2239,5,6,27,13,1
49004,80,6,7,486,3812,5,7,27,60,1
58660,80,6,7,459,696,5,4,27,157,1
58284,80,6,7,488,696,5,4,27,161,1
46946,80,6,7,563,2239,6,6,27,3,1
41650,80,6,7,598,12815,6,12,27,1466,1
56504,54022,17,12,5564,0,16,0,0,3169,0
47850,80,6,7,508,2239,5,6,27,12,1
47046,80,6,7,580,2239,5,6,27,4,1
47576,80,6,7,621,2239,5,6,27,14,1
58174,53,17,5,108,108,2,2,0,2,1
49104,80,6,7,838,3812,6,7,27,100,1
57468,80,6,7,458,2163,5,5,27,316,1
56504,58773,17,12,5564,0,16,0,0,2192,0
56512,80,6,7,458,2163,5,5,27,270,1
39203,15600,17,0,63,0,1,0,0,0,0
34686,80,6,7,504,696,5,4,27,110,1
41490,80,6,7.178,847,12815,6,12,27,1604,1
44508,53,17,5.126,74,90,1,1,0,151,0
49688,80,6,7,528,2239,5,6,27,567,1
58528,80,6,7,458,2163,5,5,27,205,1
38678,80,6,7.178,593,12815,6,12,27,1646,1
52110,9197,6,7,400,3770,5,7,27,11,0
58226,80,6,7,526,2816,6,6,27,1634,1
58708,80,6,7,459,696,5,4,27,177,1
58909,5355,17,154,122,0,2,0,0,0,0
42150,80,6,7,581,12815,6,12,27,1526,1
54647,15600,17,0,63,0,1,0,0,0,0
138,138,17,10.16,229,0,1,0,0,0,0
22207,53,17,5,56,1125,1,1,0,12,0
41538,80,6,7,518,12815,5,12,27,1621,1
50011,9197,6,7,344,2022,5,6,27,9,0
45468,15600,17,0,63,0,1,0,0,0,0
49184,80,6,7,492,3760,5,6,27,111,1
34706,80,6,7,456,696,5,4,27,107,1
58843,53,17,5.126,63,337,1,1,0,260,0
38730,80,6,7.178,558,12815,5,12,27,1675,1
51614,53,17,5,58,256,1,1,0,16,0
42018,80,6,7,556,12815,6,12,27,1575,1
49910,80,6,7,216,2239,4,6,27,238,1
49939,41952,6,7,795,4374,10,12,27,739,0
36146,80,6,7.178,544,12815,6,12,27,1421,1
49484,80,6,7,493,3812,5,7,27,84,1
60453,15600,17,0,63,0,1,0,0,0,0
56904,80,6,7,489,696,5,4,27,178,1
11444,53,17,5,68,84,1,1,0,348,0
46924,80,6,7,907,2239,5,6,27,15,1
49042,80,6,7,498,3812,5,7,27,87,1
57982,80,6,7,514,696,5,4,27,223,1
42594,80,6,7,578,12815,6,12,27,1395,1
46990,80,6,7,632,2239,6,6,27,14,1
49180,80,6,7,486,3812,5,7,27,95,1
34390,80,6,7,758,696,5,4,27,116,1
35676,80,6,7.178,601,12867,5,13,27,3568,1
58328,51935,17,12,629,0,2,0,0,0,0
38740,80,6,7.178,616,12815,7,12,27,1640,1
58190,80,6,7,529,2286,6,6,27,1672,1
49366,80,6,7,556,3760,5,6,27,71,1
49688,80,6,7,100,60,2,1,22,309,1
57560,80,6,7,458,2163,5,5,27,400,1
57872,80,6,7,458,2163,5,5,27,210,1
49878,80,6,7,804,2239,6,6,27,116,1
52691,1900,17,153.12,306,0,2,0,0,308,0
50008,80,6,7,777,2239,4,6,27,154,1
53172,55513,17,12,440,0,1,0,0,0,0
34852,80,6,7,458,2163,5,5,27,168,1
22628,53,17,5,56,1125,1,1,0,37,0
5353,5353,17,8,554,0,6,0,0,4,0
50310,9197,6,68,446,251,5,5,27,48,0
34566,80,6,7,466,696,5,4,27,138,1
56470,80,6,7,706,696,5,4,27,207,1
42002,80,6,7,553,12815,6,12,27,1572,1
5353,5353,17,8,3500,0,14,0,0,103327,0
58652,80,6,7,535,696,5,4,27,130,1
5353,5353,17,8,4474,0,16,0,0,100044,0
34396,80,6,7,458,2163,5,5,27,193,1
5185,53,17,5.126,80,108,1,1,0,102,0
47746,80,6,7,587,2239,5,6,27,12,1
58632,80,6,7,458,2163,5,5,27,185,1
49214,80,6,7,581,3812,5,7,27,51,1
34816,80,6,7,458,2163,5,5,27,163,1
56468,80,6,7,458,2163,5,5,27,298,1
56522,80,6,7,764,696,5,4,27,167,1
56474,80,6,7,700,696,5,4,27,173,1
56644,80,6,7,458,2163,5,5,27,205,1
56930,80,6,7,458,2163,5,5,27,218,1
43861,53691,17,12,344,0,1,0,0,0,0
47810,80,6,7,552,2239,5,6,27,11,1
57422,80,6,7,488,696,5,4,27,120,1
58582,80,6,7,458,2163,5,5,27,200,1
47738,80,6,7,566,2239,5,6,27,14,1
35468,80,6,7.178,556,12815,6,12,27,1635,1
49198,53,17,5.119,73,224,1,1,0,12,0
56392,80,6,7,458,2163,5,5,27,197,1
47852,80,6,7,511,2239,5,6,27,3,1
40015,51546,17,12,353,0,1,0,0,0,0
56396,80,6,7,458,2163,5,5,27,193,1
39803,1900,17,153.12,459,0,3,0,0,614,0
57169,15600,17,0,63,0,1,0,0,0,0
47166,80,6,7,549,2239,5,6,27,15,1
56628,80,6,7,458,2163,5,5,27,204,1
38534,80,6,7.178,786,12815,6,12,27,1665,1
45529,15600,17,0,63,0,1,0,0,0,0
41622,80,6,7,556,12815,6,12,27,1501,1
41750,80,6,7,593,12815,6,12,27,1283,1
49744,80,6,7,555,2525,5,6,27,322,1
57854,80,6,7,456,696,5,4,27,162,1
47110,80,6,7,583,2239,6,6,27,6,1
49868,80,6,7,668,2179,4,5,27,101,1
41604,80,6,7,755,12815,5,12,27,1546,1
58736,80,6,7,458,2163,5,5,27,188,1
49955,15600,17,0,63,0,1,0,0,0,0
56628,80,6,7,458,2163,5,5,27,204,1
138,138,17,10.16,458,0,2,0,0,0,0
49228,80,6,7,481,3812,5,7,27,100,1
51325,9197,6,7,344,608,5,5,27,13,0
35822,80,6,7.178,586,12815,6,12,27,1298,1
58636,80,6,7,458,2163,5,5,27,170,1
50118,9197,6,7,381,3770,5,7,27,13,0
48962,80,6,7,845,3812,5,7,27,93,1
50006,80,6,7,690,2239,3,6,27,110,1
49072,80,6,7,520,3760,5,6,27,56,1
35980,15600,17,0,63,0,1,0,0,0,0
56446,80,6,7,572,696,5,4,27,232,1
59777,53,17,5,108,108,2,2,0,3,1
35147,53,17,5,130,146,2,2,0,5,1
47734,80,6,7,552,2239,5,6,27,13,1
56508,80,6,7,458,2163,5,5,27,290,1
41446,80,6,7.178,562,12815,6,12,27,1637,1
58398,80,6,7,458,2163,5,5,27,351,1
49146,80,6,7,552,3812,5,7,27,117,1
12369,53,17,5,98,177,1,1,0,13,0
52427,15600,17,0,63,0,1,0,0,0,0
46822,80,6,7,552,2525,5,6,27,1084,1
58862,80,6,7,458,2163,5,5,27,223,1
49120,80,6,7,922,3812,6,7,27,86,1
57482,80,6,7,700,696,5,4,27,146,1
57650,80,6,7,477,696,5,4,27,148,1
123,123,17,9,76,76,1,1,0,22,0
57848,80,6,7,458,2163,5,5,27,193,1
47138,80,6,7,541,2239,5,6,27,4,1
49002,80,6,7,555,3812,6,7,27,65,1
47046,80,6,7,580,2239,5,6,27,4,1
23140,53,17,5,71,792,1,1,0,13,0
58700,80,6,7,532,696,5,4,27,136,1
41724,80,6,7.178,544,12815,6,12,27,1358,1
49430,80,6,7,655,2398,6,6,27,1042,1
50213,53,17,5,136,168,2,2,0,3,1
41492,80,6,7.178,845,12815,6,12,27,1591,1
56862,80,6,7,458,2163,5,5,27,204,1
58824,80,6,7,493,696,5,4,27,148,1
57418,80,6,7,488,696,5,4,27,166,1
61876,53,17,5,78,166,1,1,0,13,0
48048,80,6,7,597,2286,6,6,27,999,1
38666,80,6,7.178,551,12815,6,12,27,1645,1
48882,80,6,7,590,2816,7,6,27,2902,1
58772,80,6,7,489,696,5,4,27,205,1
41432,15600,17,0,63,0,1,0,0,0,0
47854,80,6,7,526,2816,6,6,27,1642,1
60142,53,17,5,118,167,1,1,0,1,0
37434,15600,17,0,63,0,1,0,0,0,0
41600,53,17,5,130,146,2,2,0,5,1
48892,80,6,7,810,2943,6,6,27,975,1
58374,80,6,7,458,2163,5,5,27,175,1
35958,80,6,7,526,2816,6,6,27,1648,1
47100,80,6,7,583,2239,5,6,27,10,1
46922,80,6,7,875,2239,5,6,27,6,1
57800,53,17,5.176,62,190,1,1,0,254,0
47908,80,6,7,547,2286,6,6,27,962,1
58674,80,6,7,458,2163,5,5,27,206,1
51717,9197,6,7,488,6921,5,9,27,12,0
41974,80,6,7,489,12815,5,12,27,1595,1
56618,80,6,7,565,696,5,4,27,150,1
42824,80,6,7,613,12815,6,12,27,1294,1
38520,80,6,7.178,913,12815,6,12,27,1663,1
42054,53,17,5,130,146,2,2,0,0,1
34622,80,6,7,479,696,5,4,27,135,1
47782,80,6,7,526,2816,6,6,27,1653,1
57918,80,6,7,489,696,5,4,27,213,1
42300,80,6,7,568,12815,6,12,27,1456,1
49246,80,6,7,511,3760,5,6,27,50,1
35332,80,6,7.178,1194,12815,10,12,27,3504,1
38484,80,6,7.178,759,12815,6,12,27,1653,1
58380,80,6,7,760,696,5,4,27,118,1
41818,80,6,7,585,12815,6,12,27,1256,1
21031,53,17,5.178,78,159,1,1,0,57,0
57682,80,6,7,458,2163,5,5,27,193,1
56476,80,6,7,458,2163,5,5,27,215,1
46868,80,6,7,532,2239,5,6,27,17,1
42122,80,6,7,615,12815,7,12,27,1516,1
0,0,2,82,128,0,4,0,0,19,0
58748,80,6,7,458,2163,5,5,27,1013,1
45831,53,17,5,108,108,2,2,0,2,1
50887,9197,6,7,1064,30362,9,26,27,26,0
